,src_sent,pred_sent,reference_nbv,reference_nlth,reference_naa,reference_nvi,bleu_score
3495,"""sou eu quem confirma a palavra do seu servo e cumpre o conselho dos seus mensageiros; quem diz a Jerusalém: Tu serás habitada, e às cidades de Judá: Sereis reedificadas, e eu levantarei as suas ruínas;""
","""sou quem confirma a palavra do seu servo e cumpre o conselho dos seus mensageiros; quem diz a Jerusalém: “Você será habitada, diz a Jerusalém: “Você será habitada, e eu levantarei as suas ruínas;""
","""Mas eu cumpro tudo o que os meus servos, os profetas, prometeram, e digo acerca de Jerusalém: Ela será novamente habitada, e das outras cidades de Judá: Elas serão reconstruídas, e de suas ruínas: Eu as restaurarei,""
","""Mas eu faço com que se cumpra a mensagem do meu servo e com que as palavras dos meus mensageiros aconteçam. Prometo que Jerusalém terá moradores novamente e que as cidades de Judá serão reconstruídas. Farei com que elas se levantem do meio das suas ruínas.""
","""Eu confirmo a palavra do meu servo e cumpro o conselho dos meus mensageiros. Digo a respeito de Jerusalém: ‘Ela será habitada’; e a respeito das cidades de Judá: ‘Elas serão edificadas’; e quanto às suas ruínas: ‘Eu as levantarei’.""
","""que executa as palavras de seus servos e cumpre as predições de seus mensageiros, “que diz acerca de Jerusalém: Ela será habitada, e das cidades de Judá: Elas serão construídas, e de suas ruínas: Eu as restaurarei,""
",13.833746320054699
3496,"""E Conanias, e Semaías, e Natanael, seus irmãos, como também Hasabias, e Jeiel, e Jozabade, maiorais dos levitas, apresentaram aos levitas, para os sacrifícios da Páscoa, cinco mil reses de gado miúdo, e quinhentos bois.""
","""E Conanias, Conanias, Conanias, Semaías, irmãos, Natanael, seus irmãos, como também Hasabias, Hasabias, Hasabias, Hasabias, Hasabias, Hasabias, e Jozabade, cinco mil de gado e Jozabade, aos levitas, e quinhentos mil bois.""
","""Conanias e seus irmãos Semaías e Natanael, e os líderes dos levitas, Hasabias, Jeiel e Jozabade, deram cinco mil ovelhas e cabritos e quinhentos bois aos levitas para os sacrifícios da Páscoa.""
","""Os chefes dos levitas, Conanias, os seus irmãos Semaías e Netanel, e também Hasabias, Jeiel e Jozabade deram aos levitas cinco mil carneiros e cabritos e quinhentos touros para a Páscoa.""
","""Conanias, os seus irmãos Semaías e Natanael, e também Hasabias, Jeiel e Jozabade, chefes dos levitas, apresentaram aos levitas, para os sacrifícios da Páscoa, cinco mil cordeiros e cabritos e quinhentos bois.""
","""Também Conanias, com seus irmãos Semaías e Natanael, e os líderes dos levitas Hasabias, Jeiel e Jozabade ofereceram aos levitas cinco mil ovelhas e cabritos e quinhentos bois.""
",8.73175188192601
3497,"""E as coisas santificadas de cada um serão suas; o que alguém der ao sacerdote será seu.""
","""E as coisas de cada um serão suas; o que alguém der ao sacerdote será seu.""
","""As dádivas sagradas de uma pessoa pertencem a ela, mas o que ela der ao sacerdote deverá ficar com o sacerdote”.""
","""Cada sacerdote ficará com as ofertas sagradas que lhe forem apresentadas.""
","""e também as coisas sagradas de cada um; o que alguém der ao sacerdote será deste.""
","""As dádivas sagradas de cada pessoa pertencem a ela, mas o que ela der ao sacerdote pertencerá ao sacerdote”.""
",47.97543511401895
3498,"""Assim, Davi prevaleceu contra o filisteu, com uma funda e com uma pedra, e feriu o filisteu, e o matou sem que Davi tivesse uma espada na mão. Pelo que correu Davi, e pôs-se em pé sobre o filisteu, e tomou a sua espada, e tirou-a da bainha; e o matou e lhe cortou com ela a cabeça; vendo, então, os filisteus que o seu campeão era morto, fugiram.""
","""Assim, Davi prevaleceu contra o filisteu, com uma funda e com uma funda e o matou e o matou o filisteu, e o matou e o matou e o matou e o matou e o matou e o matou e o matou e o matou e o matou e o matou e o matou e o matou fugiram.""
","""Assim Davi venceu o gigante filisteu com uma funda e uma pedra. Sem uma espada na mão, derrubou-o e o matou. Davi correu para cima de Golias, ficou com os pés em cima dele, tirou a espada da bainha do gigante e o matou com ela, e depois cortou a cabeça dele. Quando os filisteus viram que o seu guerreiro estava morto, trataram de fugir.""
","""Então Davi correu, ficou de pé sobre Golias, tirou a espada dele da bainha e o matou, cortando com ela a cabeça dele. E assim Davi venceu Golias e o matou apenas com uma pedra. Quando os filisteus viram que o seu herói estava morto, fugiram.""
","""Assim Davi derrotou o filisteu, com uma funda e com uma pedra. Ele o derrubou e o matou. Não havia nenhuma espada na mão de Davi. Por isso, Davi correu e, lançando-se sobre o filisteu, pegou a espada dele, tirou-a da bainha e o matou, cortando com ela a cabeça dele. Quando os filisteus viram que o seu herói estava morto, fugiram.""
","""Assim Davi venceu o filisteu com uma atiradeira e uma pedra; sem espada na mão, derrubou o filisteu e o matou. Davi correu, pôs os pés sobre ele, e, desembainhando a espada do filisteu, acabou de matá-lo, cortando-lhe a cabeça com ela. Quando os filisteus viram que o seu guerreiro estava morto, recuaram e fugiram.""
",20.578322771220613
3499,"""O pobre e o usurário se encontram, e o SENHOR alumia os olhos de ambos.""
","""O pobre e o usurário se <unk> e o SENHOR alumia
","""O pobre e aquele que explora os outros têm uma coisa em comum: O SENHOR deu vista a ambos.""
","""O pobre e aquele que o explora só têm uma coisa em comum: o SENHOR Deus lhes deu olhos para verem.""
","""O pobre e o seu opressor têm algo em comum: é o SENHOR quem dá luz aos olhos de ambos.""
","""O pobre e o opressor têm algo em comum: o SENHOR dá vista a ambos.""
",21.39381922627464
3500,"""E tornaram a dizer-lhe: Que te fez ele? Como te abriu os olhos?""
","""Então Jesus disse a dizer-lhe: — O que é que os olhos?""
","""“Mas o que foi que ele fez?”, perguntaram. “Como foi que ele abriu os seus olhos?”""
","""— O que foi que ele fez a você? Como curou você da cegueira? — tornaram a perguntar.""
","""Perguntaram-lhe outra vez: — O que ele fez a você? Como lhe abriu os olhos?""
","""Então lhe perguntaram: “O que fez ele a você? Como abriu os seus olhos?”""
",27.42824627964281
3501,"""E disse o Senhor: A quem, pois, compararei os homens desta geração, e a quem são semelhantes?""
","""O Senhor respondeu: — A quem compararei os homens desta geração, compararei os homens desta <unk>
","""“Que posso dizer a respeito de tais homens?”, perguntou Jesus. “Com quem posso comparar os homens desta geração?""
","""E Jesus terminou, dizendo: — Mas com quem posso comparar as pessoas de hoje? Com quem elas são parecidas?""
","""E Jesus continuou: — A que, pois, compararei as pessoas desta geração? A que são semelhantes?""
","""“A que posso, pois, comparar os homens desta geração?”, prosseguiu Jesus. “Com que se parecem?""
",17.90330496260186
3502,"""Não entregarás a seu senhor o servo que se acolher a ti de seu senhor.""
","""Não <unk> a seu senhor o servo que se <unk>
","""“Se um escravo fugitivo procurar abrigo entre vocês, não façam com que ele seja devolvido ao seu dono.""
","""— Se um escravo fugir do dono e vier pedir que você lhe dê proteção, não o entregue ao dono.""
","""— Não entreguem ao seu senhor o escravo que, tendo fugido dele, se refugiar entre vocês.""
","""“Se um escravo refugiar-se entre vocês, não o entreguem nas mãos do seu senhor.""
",6.6196821860811195
3503,"""Então, lhe disse Baraque: Se fores comigo, irei; porém, se não fores comigo, não irei.""
","""Então lhe disse: — Se você está comigo, porém, se você não tem comigo, não <unk>
","""“Eu só vou se você for comigo”, disse Baraque a Débora. “Do contrário, não vou”.""
","""Então Baraque disse a Débora: — Só irei se você for comigo. Se você não for, eu também não irei.""
","""Então Baraque disse a Débora: — Se você for comigo, irei; mas, se você não for comigo, não irei.""
","""Baraque disse a ela: “Se você for comigo, irei; mas, se não for, não irei”.""
",29.45642544824926
3504,"""E sucedeu que, ajudando Deus os levitas que levavam a arca do concerto do SENHOR, sacrificaram sete novilhos e sete carneiros.""
","""Os levitas que levavam a arca da aliança do SENHOR sete novilhos e sete carneiros.""
","""E porque Deus estava claramente ajudando os levitas que carregavam a arca da aliança do SENHOR, eles ofereceram como sacrifício sete novilhos e sete carneiros.""
","""E, como Deus estava ajudando os levitas que carregavam a arca, foram oferecidos em sacrifício sete touros e sete carneiros.""
","""E visto que Deus ajudou os levitas que levavam a arca da aliança do SENHOR, ofereceram em sacrifício sete novilhos e sete carneiros.""
","""Como Deus havia poupado os levitas que carregavam a arca da aliança do SENHOR, sete novilhos e sete carneiros foram sacrificados.""
",53.525913166408316
3505,"""E assim lhe sucedeu, porque o povo o atropelou à porta, e ele morreu.""
","""E assim o povo o atropelou porque o povo o atropelou
","""E foi o que aconteceu, pois o povo o derrubou, e ele foi pisoteado junto ao portão da cidade, e morreu.""
","""E foi exatamente isso o que aconteceu com ele: morreu pisado pelo povo no portão da cidade.""
","""E assim aconteceu com ele, porque o povo o atropelou junto ao portão, e ele morreu.""
","""E foi exatamente isso que lhe aconteceu, pois o povo o pisoteou junto à porta da cidade, e ele morreu.""
",20.627470045253027
3506,"""Deixai-os; são condutores cegos; ora, se um cego guiar outro cego, ambos cairão na cova.""
","""Deixai-os; são <unk> <unk> se um cego guiar outro cego, ambos cairão na cova.""
","""Portanto, não façam caso deles. São guias cegos guiando cegos. Se um cego conduz outro cego, ambos cairão num buraco”.""
","""Não se preocupem com os fariseus. São guias cegos. E, quando um cego guia outro, os dois acabam caindo num buraco.""
","""Esqueçam os fariseus; são cegos, guias de cegos. Ora, se um cego guiar outro cego, ambos cairão num buraco.""
","""Deixem-nos; eles são guias cegos. Se um cego conduzir outro cego, ambos cairão num buraco”.""
",40.78442837439494
3507,"""E chegaram também uns publicanos, para serem batizados, e disseram-lhe: Mestre, que devemos fazer?""
","""E chegaram uns uns uns aos outros: — Mestre, disseram-lhe: — Mestre, que devemos <unk>
","""Até os cobradores de impostos vieram para serem batizados. Eles perguntaram: “Mestre, o que devemos fazer?”""
","""Alguns cobradores de impostos também chegaram para serem batizados e perguntaram a João: — Mestre, o que devemos fazer?""
","""Também alguns publicanos chegaram para ser batizados e perguntaram a João: — Mestre, o que devemos fazer?""
","""Alguns publicanos também vieram para serem batizados. Eles perguntaram: “Mestre, o que devemos fazer?”""
",13.8177903937343
3508,"""Ouve a voz das minhas súplicas, quando a ti clamar, quando levantar as minhas mãos para o oráculo do teu santuário.""
","""Olhe a voz das minhas súplicas, quando você levantar as minhas mãos para o santuário.""
","""Ouça a minha súplica, quando eu levantar as minhas mãos para o seu Lugar Santíssimo, quando clamar por socorro.""
","""Ouve-me quando levanto as mãos na direção do teu santo Templo e grito, pedindo a tua ajuda.""
","""Ouve a voz das minhas súplicas, quando a ti clamar por socorro, quando erguer as mãos para o teu santuário.""
","""Ouve as minhas súplicas quando clamo a ti por socorro, quando ergo as mãos para o teu Lugar Santíssimo.""
",56.61433137657307
3509,"""E, ouvindo  a voz do povo que jubilava, disse a Moisés: Alarido de guerra há no arraial.""
","""E, ouvindo a voz do povo que jubilava, disse a Moisés: — Alarido no arraial.""
","""Quando  ouviu o barulho do povo gritando, disse a Moisés: “Parece que há um barulho de guerra no acampamento”.""
","""ouviu o povo gritando e disse a Moisés: — Estou ouvindo um barulho de guerra no acampamento.""
","""Quando  ouviu a voz do povo que gritava, disse a Moisés: — Há um alarido de guerra no arraial.""
","""Quando  ouviu o barulho do povo gritando, disse a Moisés: “Há barulho de guerra no acampamento”.""
",52.62439702634462
3510,"""E Absalão, a quem ungimos sobre nós, já morreu na peleja; agora, pois, por que vos calais e não fazeis voltar o rei?""
","""E Absalão, a quem ungimos sobre nós, já morreu na peleja; agora, por que vocês têm o rei?""
","""e Absalão, a quem proclamamos rei sobre nós, morreu em combate. E se pedíssemos a Davi para voltar e entrar de novo em Jerusalém como nosso rei?”""
","""Nós escolhemos Absalão para ser o nosso rei, mas ele morreu na batalha. Então, por que não tentamos trazer o rei Davi de volta?""
","""Absalão, a quem ungimos sobre nós, morreu na batalha. Agora por que vocês estão calados e não fazem com que o rei volte?""
","""e Absalão, a quem tínhamos ungido rei, morreu em combate. E por que não falam em trazer o rei de volta?”""
",38.37466766161058
3511,"""Vindo vós, pois, a este lugar, Seom, rei de Hesbom, e Ogue, rei de Basã, nos saíram ao encontro, à peleja, e nós os ferimos;""
","""Vindo a este lugar, Seom, rei de Hesbom, e Ogue, rei de Basã, nos saíram ao lado do encontro, e nós os ferimos;""
","""“Quando vocês chegaram a este lugar, Seom, rei de Hesbom, e Ogue, rei de Basã, vieram lutar contra nós. Mas eles foram derrotados por nós.""
","""Quando chegamos aqui em Moabe, aconteceu que Seom, rei de Hesbom, e Ogue, rei de Basã, saíram com os seus exércitos para lutar contra nós. Nós os derrotamos,""
","""Quando chegaram a este lugar, Seom, rei de Hesbom, e Ogue, rei de Basã, saíram ao nosso encontro para lutar contra nós, e nós os derrotamos.""
","""“Quando vocês chegaram a este lugar, Seom, rei de Hesbom, e Ogue, rei de Basã, atacaram-nos, mas nós os derrotamos.""
",58.81454542213829
3512,"""Porque disse no meu zelo, no fogo do meu furor, que, naquele dia, haverá grande tremor sobre a terra de Israel,""
","""Porque disse no meu zelo, no fogo do meu furor, que, naquele dia, haverá grande tremor sobre a terra de Israel,""
","""Com o meu grande zelo por Israel, no fogo do meu furor, sacudirei violentamente a terra de Israel.""
","""No calor da minha ira, afirmo que naquele dia haverá um forte terremoto na terra de Israel.""
","""Pois, no meu zelo, no fogo do meu furor, eu disse que, naquele dia, haverá um grande terremoto na terra de Israel.""
","""Em meu zelo e em meu grande furor declaro que naquela época haverá um grande terremoto em Israel.""
",57.05628439097665
3513,"""E foram os dias de Adão, depois que gerou a Sete, oitocentos anos, e gerou filhos e filhas.""
","""Os dias de Adão, depois que gerou Sete, oitocentos anos, e gerou filhos e filhas.""
","""Depois do nascimento de Sete, Adão viveu mais 800 anos, e teve filhos e filhas.""
","""Depois disso Adão viveu mais oitocentos anos. Ele foi pai de outros filhos e filhas""
","""Depois que gerou esse filho, Adão viveu oitocentos anos; e teve filhos e filhas.""
","""Depois que gerou Sete, Adão viveu 800 anos e gerou outros filhos e filhas.""
",39.12548001702372
3514,"""Então, irou-se Jacó e contendeu com Labão. E respondeu Jacó e disse a Labão: Qual é a minha transgressão? Qual é o meu pecado, que tão furiosamente me tens perseguido?""
","""Então Jacó irou-se com Jacó e disse a Labão: — Qual é a minha transgressão? Qual é a minha transgressão? Qual é o meu pecado, que tão <unk>
","""Jacó ficou zangado e queixou-se a Labão: “Qual foi a minha transgressão? Que pecado cometi, para me perseguir de maneira tão furiosa?""
","""Aí Jacó ficou zangado. Ele disse a Labão: — O que foi que eu fiz de errado? Qual foi a lei que eu quebrei para o senhor me perseguir com tanta raiva?""
","""Então Jacó ficou zangado e discutiu com Labão. Dirigiu-se a Labão, dizendo: — Qual é a minha transgressão? Qual o meu pecado, para o senhor me perseguir com tanta fúria?""
","""Jacó ficou irado e queixou-se a Labão: “Qual foi meu crime? Que pecado cometi para que você me persiga furiosamente?""
",39.91179960109368
3515,"""e tirou-lhes as rodas dos seus carros, e fê-los andar dificultosamente. Então, disseram os egípcios: Fujamos da face de Israel, porque o SENHOR por eles peleja contra os egípcios.""
","""e tirou-lhes as rodas dos seus carros de carros de carros de carros de carros de carros de carros de carros de guerra, e disseram os egípcios: — Fujamos para os egípcios.""
","""Fez com que as rodas dos seus carros emperrassem, de forma que tinham grande dificuldade em avançar. Então disseram os egípcios: “Fujamos daqui! Porque o SENHOR está lutando a favor deles e contra nós!”""
","""Os carros de guerra andavam com grande dificuldade, pois Deus fez com que as rodas ficassem atoladas. Então os egípcios disseram: — Vamos fugir dos israelitas! O SENHOR está lutando a favor deles e contra nós.""
","""emperrou as rodas dos carros dos egípcios, fazendo com que andassem com dificuldade. Então os egípcios disseram: — Vamos fugir da presença de Israel, porque o SENHOR está lutando por eles contra os egípcios.""
","""Fez que as rodas dos seus carros começassem a soltar-se , de forma que tinham dificuldade em conduzi-los. E os egípcios gritaram: “Vamos fugir dos israelitas! O SENHOR está lutando por eles contra o Egito”.""
",23.8505380883307
3516,"""Segundo a graça de Deus que me foi dada, pus eu, como sábio arquiteto, o fundamento, e outro edifica sobre ele; mas veja cada um como edifica sobre ele.""
","""Segundo a graça de Deus que me foi <unk> pus eu, como sábio arquiteto, como sábio arquiteto, sobre ele; mas veja cada um como edifica sobre ele.""
","""Deus, em sua graça, ensinou-me a ser um construtor sábio. Eu assentei o alicerce e outro construiu sobre ele. Entretanto, aquele que constrói sobre o alicerce precisa tomar muito cuidado como constrói.""
","""Usando o dom que Deus me deu, eu faço o trabalho de um construtor competente. Ponho o alicerce, e outro constrói em cima dele; porém cada um deve construir com cuidado.""
","""Segundo a graça de Deus que me foi dada, lancei o fundamento como sábio construtor, e outro edifica sobre ele. Porém cada um veja como edifica.""
","""Conforme a graça de Deus que me foi concedida, eu, como sábio construtor, lancei o alicerce, e outro está construindo sobre ele. Contudo, veja cada um como constrói.""
",43.73444469270249
3517,"""E, quanto a Moisés, homem de Deus, seus filhos foram contados entre a tribo de Levi.""
","""O rei de Deus, o povo de Deus foi contados entre a tribo de Levi.""
","""Os filhos de Moisés, homem de Deus, foram contados com a tribo de Levi.""
","""Mas os filhos de Moisés, homem de Deus, foram contados entre os levitas.)""
","""Quanto a Moisés, homem de Deus, seus filhos foram contados entre a tribo de Levi.""
","""Os filhos de Moisés, homem de Deus, foram contados como parte da tribo de Levi.""
",45.80519369844352
3518,"""porquanto se desviaram dele, e não compreenderam nenhum de seus caminhos,""
","""Porque se desviaram dele, e não compreenderam nenhum de seus caminhos,""
","""porque se afastaram dele e se recusaram a obedecer às leis divinas.""
","""porque eles se afastaram dele e não quiseram obedecer a nenhum dos seus mandamentos.""
","""porque se afastaram de Deus, e não quiseram compreender nenhum de seus caminhos,""
","""Isso porque deixaram de segui-lo e não deram atenção aos caminhos por ele traçados.""
",44.28500142691474
3519,"""e Jocmeão, e os seus arrabaldes, e Bete-Horom, e seus arrabaldes,""
","""os seus arredores,""
","""Jocmeão; Bete-Horom;""
","""Jocmeão, Bete-Horom,""
","""Jocmeão com os seus arredores, Bete-Horom com os seus arredores,""
","""Jocmeão, Bete-Horom,""
",79.52707287670508
3520,"""Israel, pois, e Absalão acamparam na terra de Gileade.""
","""Israel, e Absalão acamparam na terra de Gileade.""
","""Absalão e os soldados de Israel acamparam nas terras de Gileade.""
","""Absalão e os israelitas acamparam na terra de Gileade.""
","""E assim o povo de Israel e Absalão acamparam na terra de Gileade.""
","""Absalão e os israelitas acamparam em Gileade.""
",74.68422531048422
3521,"""Guarda-te que não faças concerto com os moradores da terra aonde hás de entrar; para que não seja por laço no meio de ti.""
","""Agora, que você não faça aliança com os moradores da terra aonde você tem feito no meio de ti.""
","""Não faça nenhum acordo com os moradores da terra para onde você vai. Assim você não cairá na armadilha deles.""
","""Não façam nenhum acordo com os moradores da terra para onde vocês vão, pois isso poderia ser uma armadilha mortal para vocês.""
","""Abstenham-se de fazer aliança com os moradores da terra para onde vocês vão, para que isso não seja uma armadilha no meio de vocês.""
","""Acautele-se para não fazer acordo com aqueles que vivem na terra para a qual você está indo, pois eles se tornariam uma armadilha.""
",31.309003691657868
3522,"""Pelo que toda visão vos é como as palavras de um livro selado que se dá ao que sabe ler, dizendo: Ora, lê isto; e ele dirá: Não posso, porque está selado.""
","""Por isso toda a visão é como as palavras de um livro selado com as palavras de um livro de um livro selado com o que sabe que está selado.""
","""Todas essas coisas que, segundo a visão, vão acontecer daqui para a frente, são como um livro selado, que ninguém consegue compreender. Se vocês derem o livro a alguém que sabe ler, ele dirá: “Não consigo ler, está selado”.""
","""Agora, para vocês, todas as visões são como se fossem uma mensagem escrita num livro fechado e lacrado. Se levarem o livro para alguém que sabe ler e pedirem que leia a mensagem, a pessoa dirá: “Não posso; o livro está lacrado.”""
","""Para vocês, toda visão já se tornou como as palavras de um livro selado. Se derem o livro a alguém que sabe ler, dizendo: “Leia isto, por favor”, ele responderá: “Não posso, porque está selado.”""
","""Para vocês toda esta visão não passa de palavras seladas num livro. E, se vocês derem o livro a alguém que saiba ler e lhe disserem: “Leia, por favor”, ele responderá: “Não posso; está lacrado”.""
",19.054336147558637
3523,"""Pereça o dia em que nasci, e a noite em que se disse: Foi concebido um homem!""
","""Pereça o dia em que nasci, e a noite em que se <unk>
","""“Maldito seja o dia em que eu nasci! Maldita seja a noite em que se disse: ‘Nasceu um menino!’.""
","""“Maldito o dia em que nasci! Maldita a noite em que disseram: ‘Já nasceu! É homem!’""
","""“Pereça o dia em que nasci e a noite em que se disse: ‘Foi concebido um homem!’""
","""“Pereça o dia do meu nascimento e a noite em que se disse: ‘Nasceu um menino!’""
",40.08565305996452
3524,"""e disse: Ó SENHOR, Deus de Israel, não há Deus semelhante a ti, nem nos céus nem na terra, como tu, que guardas o concerto e a beneficência aos teus servos que caminham perante ti de todo o seu coração;""
","""e disse: — Ó SENHOR, Deus de Israel, não há Deus semelhante a você, nem nos céus nem nos céus nem nos céus nem nos céus nem nos céus nem na terra de todo o seu <unk>
","""e fez esta oração: “Ó SENHOR, Deus de Israel, não há Deus igual ao Senhor nos céus e na terra! O Senhor é Deus que guarda a sua aliança de amor com todos os que lhe obedecem de todo o coração e fazem a sua vontade.""
","""e orou assim: — Ó SENHOR, Deus de Israel! Não há Deus igual a ti no céu ou na terra. Tu és fiel à aliança que fizeste com o teu povo e lhes mostras o teu amor quando eles, com todo o coração, vivem uma vida de obediência a ti.""
","""e disse: — Ó SENHOR, Deus de Israel, não há Deus como tu, nos céus e na terra! Tu guardas a aliança e a misericórdia aos teus servos que de todo o coração andam diante de ti.""
","""e orou: “SENHOR, Deus de Israel, não há Deus como tu nos céus e na terra! Tu que guardas a tua aliança de amor com os teus servos que, de todo o coração, andam segundo a tua vontade.""
",37.76498862357397
3525,"""Quem tem ouvidos ouça o que o Espírito diz às igrejas.""
","""Quem tem ouvidos ouça o que o Espírito diz às igrejas.""
","""“Que todo aquele que pode ouvir ouça o que o Espírito está dizendo às igrejas.""
","""“Portanto, se vocês têm ouvidos para ouvir, então ouçam o que o Espírito de Deus diz às igrejas.”""
","""Quem tem ouvidos, ouça o que o Espírito diz às igrejas.”""
","""Aquele que tem ouvidos ouça o que o Espírito diz às igrejas.""
",90.91400589873872
3526,"""Também tomaram as caldeiras, e as pás, e os apagadores, e os perfumadores, e todos os utensílios de cobre, com que se ministrava.""
","""Também tomaram as argolas e as pás, os apagadores, todos os utensílios e todos os utensílios de bronze.""
","""Também levaram as panelas, as pás, os braseiros, as espevitadeiras e os outros instrumentos de bronze usados no serviço do templo.""
","""Também levaram embora as pás e as vasilhas usadas para carregar as cinzas do altar. Levaram ainda as tesouras de cortar pavios de lamparinas, as vasilhas de queimar incenso e todos os outros objetos de bronze usados no serviço do Templo.""
","""Levaram também as panelas, as pás, os apagadores, os recipientes de incenso e todos os utensílios de bronze, com que se ministrava.""
","""Também levaram as panelas, as pás, os cortadores de pavio, as vasilhas e todos os utensílios de bronze utilizados no serviço do templo.""
",40.841823177341524
3527,"""Eu glorifiquei-te na terra, tendo consumado a obra que me deste a fazer.""
","""Eu glorifiquei-te na terra, tendo consumado a obra que fazer.""
","""Eu glorifiquei o Senhor sobre a terra, completando a obra que me mandou fazer.""
","""Eu revelei no mundo a tua natureza gloriosa, terminando assim o trabalho que me deste para fazer.""
","""Eu te glorifiquei na terra, realizando a obra que me deste para fazer.""
","""Eu te glorifiquei na terra, completando a obra que me deste para fazer.""
",14.212764562349282
3528,"""E ela as fixou com uma estaca e disse-lhe: Os filisteus vêm sobre ti, Sansão. Então, despertou do seu sono e arrancou a estaca das tranças tecidas, juntamente com o liço da teia.""
","""E ela as fixou com uma estaca e lhe disse: — Os filisteus vêm sobre você e lhe disseram: — Os filisteus vêm do seu sono e arrancou a estaca das tranças da teia.""
","""e o prendeu com um pino de tear. Depois ela gritou: “Os filisteus estão aqui, Sansão!” Então ele acordou e soltou o cabelo, arrancando o pino do tear.""
","""Então Dalila fez com que Sansão dormisse. Quando ele adormeceu, ela pegou e teceu as sete tranças dele num tear e prendeu-as com um prego grande de madeira. Depois gritou: — Sansão! Os filisteus estão chegando! Mas ele se levantou, arrancou o prego e tirou o cabelo do tear.""
","""Prendeu-as com um pino de tear e depois gritou: — Sansão, os filisteus vêm vindo aí! Mas ele despertou do sono, arrancou o pino e tirou o cabelo do tear.""
","""e o prendeu com a lançadeira. Novamente ela o chamou: “Sansão, os filisteus o estão atacando!” Ele despertou do sono e arrancou a lançadeira e o tear, com os fios.""
",10.774132248279502
3529,"""E Paulo, tendo escolhido a Silas, partiu, encomendado pelos irmãos à graça de Deus.""
","""E Paulo, tendo escolhido a Silas, e encomendado pelos irmãos à graça de Deus.""
","""Mas Paulo escolheu Silas e, com a graça do Senhor encomendada pelos irmãos,""
","""enquanto que Paulo escolheu Silas e seguiu viagem, depois que os irmãos o entregaram aos cuidados do Senhor.""
","""Mas Paulo, tendo escolhido Silas, partiu, encomendado pelos irmãos à graça do Senhor.""
","""mas Paulo escolheu Silas e partiu, encomendado pelos irmãos à graça do Senhor.""
",39.03594390682206
3530,"""Então, subiu Naás, amonita, e sitiou a Jabes-Gileade; e disseram todos os homens de Jabes a Naás: Faze aliança conosco, e te serviremos.""
","""Então subiu Naás, amonita, e sitiou a Jabes-Gileade; disseram todos os homens de Jabes e disseram a aliança conosco, e te serviremos.""
","""Então Naás avançou com o exército amonita contra a cidade israelita de Jabes-Gileade, e a cercou. Porém, os moradores de Jabes disseram a ele: “Vamos fazer um acordo, e nós seremos seus servos”.""
","""Mais ou menos um mês depois, Naás, o rei dos amonitas, marchou contra a cidade de Jabes, na terra de Gileade. O exército de Naás cercou a cidade, e então os homens de Jabes lhe disseram: — Vamos fazer um acordo e nós o aceitaremos como chefe.""
","""Então Naás, que era amonita, foi e sitiou Jabes-Gileade. E todos os homens de Jabes disseram a Naás: — Faça uma aliança conosco, e nós o serviremos.""
","""O amonita Naás avançou contra a cidade de Jabes-Gileade e a cercou. E os homens de Jabes lhe disseram: “Faça um tratado conosco, e nos sujeitaremos a você”.""
",27.48160589074028
3531,"""pois o mesmo Pai vos ama, visto como vós me amastes e crestes que saí de Deus.""
","""pois o mesmo Pai lhe ama, como me amastes e crestes que saí de Deus.""
","""pois o próprio Pai ama a vocês, porque vocês me amaram e creram que eu vim do Pai.""
","""pois o próprio Pai os ama. Ele os ama porque vocês, de fato, me amam e creem que vim de Deus.""
","""porque o próprio Pai os ama, visto que vocês me amam e creem que eu vim da parte de Deus.""
","""pois o próprio Pai os ama, porquanto vocês me amaram e creram que eu vim de Deus.""
",20.157654780282307
3532,"""Tinha vinte e cinco anos de idade quando começou a reinar e vinte e nove anos reinou em Jerusalém; e era o nome de sua mãe Abi, filha de Zacarias.""
","""Acaz tinha vinte e cinco anos de idade quando começou a reinar e reinou vinte e nove anos em Jerusalém. O nome de sua mãe era filha de Zacarias.""
","""Ele tinha vinte e cinco anos de idade quando começou a reinar e reinou por vinte e nove anos em Jerusalém. Sua mãe se chamava Abi, filha de Zacarias.""
","""Quando isso aconteceu, Ezequias tinha vinte e cinco anos de idade. Ele governou vinte e nove anos em Jerusalém. A sua mãe se chamava Abia e era filha de Zacarias.""
","""Tinha vinte e cinco anos de idade quando começou a reinar e reinou vinte e nove anos em Jerusalém. A mãe dele se chamava Abi e era filha de Zacarias.""
","""Ele tinha vinte e cinco anos de idade quando começou a reinar e reinou vinte e nove anos em Jerusalém. O nome de sua mãe era Abia , filha de Zacarias.""
",89.10529196381599
3533,"""E viveu Arfaxade, depois que gerou a Salá, quatrocentos e três anos; e gerou filhos e filhas.""
","""Depois que gerou Salá, quatrocentos e três anos, e gerou filhos e filhas.""
","""Depois disso, Arfaxade viveu mais 430 anos, e teve filhos e filhas.""
","""Depois disso Arpaxade viveu mais quatrocentos e três anos e foi pai de outros filhos e filhas.""
","""E, depois que gerou Salá, Arfaxade viveu quatrocentos e três anos; e gerou filhos e filhas.""
","""Depois que gerou Salá, Arfaxade viveu 403 anos e gerou outros filhos e filhas.""
",78.33083627013667
